latitude;longetude;formattedAddress;cep;streetName;streetNumber;city;state;country
-235.913.218;-467.721.563;Av. Diogo Gomes Carneiro, 110 - Jardim Rosa Maria, Sǜo Paulo - SP, 05547-030, Brasil;05547-030;Avenida Diogo Gomes Carneiro;110;Sǜo Paulo;Sǜo Paulo;Brasil
-235.450.464;-4.658.570.630.000.000;Av. ǁlvaro Ramos, 896 - Quarta Parada, Sǜo Paulo - SP, 03330-002, Brasil;03330-002;Avenida ǁlvaro Ramos;896;Sǜo Paulo;Sǜo Paulo;Brasil
-236.364.842;-467.168.868;R. Luiz Serǭphico Jǧnior - Jardim Caravelas, Sǜo Paulo - SP, 04729-080, Brasil;04729-080;Rua Luiz Serǭphico Jǧnior;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.287.846;-464.986.081;Vila RǸ, Sǜo Paulo - SP, Brasil;not returned by google maps;not returned by google maps;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.226.432;-46.497.707;Rua NamǸ, 404 - Vila RǸ, Sǜo Paulo - SP, 03662-020, Brasil;03662-020;Rua NamǸ;404;Sǜo Paulo;Sǜo Paulo;Brasil
-236.532.906;-466.686.446;Av. Ver. Joǜo de Luca, Sǜo Paulo - SP, Brasil;not returned by google maps;Avenida Vereador Joǜo de Luca;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-234.723.964;-466.503.586;R. Conselheiro Moreira de Barros, 4282 - Lauzane Paulista, Sǜo Paulo - SP, 02430-002, Brasil;02430-002;Rua Conselheiro Moreira de Barros;4282;Sǜo Paulo;Sǜo Paulo;Brasil
-236.349.099;-46.700.574;R. Cap. Otǭvio Machado, 514 - Chǭcara Santo Ant��nio (Zona Sul), Sǜo Paulo - SP, 04718-000, Brasil;04718-000;Rua Capitǜo Otǭvio Machado;514;Sǜo Paulo;Sǜo Paulo;Brasil
-235.436.976;-465.992.243;Rua Cesǭrio Alvim, 770 - Belenzinho, Sǜo Paulo - SP, 03054-000, Brasil;03054-000;Rua Cesǭrio Alvim;770;Sǜo Paulo;Sǜo Paulo;Brasil
-235.773.017;-465.333.297;R. Coronel Rodrigues, 624 - Chǭcara Belenzinho, Sǜo Paulo - SP, 03381-160, Brasil;03381-160;Rua Coronel Rodrigues;624;Sǜo Paulo;Sǜo Paulo;Brasil
-235.008.203;-466.712.696;R. Cel. Joaquim de Freitas, 461 - S��tio do Morro, Sǜo Paulo - SP, 02551-070, Brasil;02551-070;Rua Coronel Joaquim de Freitas;461;Sǜo Paulo;Sǜo Paulo;Brasil
-236.046.702;-468.001.888;R. Albano JosǸ P��res, 100 - Jardim Amaralina, Sǜo Paulo - SP, 05570-150, Brasil;05570-150;Rua Albano JosǸ P��res;100;Sǜo Paulo;Sǜo Paulo;Brasil
-236.039.419;-466.034.954;R. Malvina Ferrara Samarone, 100 - 7 - Vila Nancy, Sǜo Paulo - SP, 04279-090, Brasil;04279-090;Rua Malvina Ferrara Samarone;100;Sǜo Paulo;Sǜo Paulo;Brasil
-236.792.771;-466.711.934;R. David Eid, 1907 - c - Cidade Ademar, Sǜo Paulo - SP, 04438-000, Brasil;04438-000;Rua David Eid;1907;Sǜo Paulo;Sǜo Paulo;Brasil
-235.563.483;-4.665.315.950.000.000;Condom��nio Edif��cio Montreal Park - R. Barata Ribeiro, 284 - Bela Vista, Sǜo Paulo - SP, 01308-000, Brasil;01308-000;Rua Barata Ribeiro;284;Sǜo Paulo;Sǜo Paulo;Brasil
-235.627.665;-465.999.393;R. Visc. de Inhomerim, 442 - Mooca, Sǜo Paulo - SP, 03120-000, Brasil;03120-000;Rua Visconde de Inhomerim;442;Sǜo Paulo;Sǜo Paulo;Brasil
-235.306.633;-464.577.764;R. Mariano Moro, 310 - Vila Regina, Sǜo Paulo - SP, 08225-060, Brasil;08225-060;Rua Mariano Moro;310;Sǜo Paulo;Sǜo Paulo;Brasil
-235.490.497;-464.749.782;Av. Jean Khoury Farah - Artur Alvim, Sǜo Paulo - SP, 08295-015, Brasil;08295-015;Avenida Jean Khoury Farah;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.417.724;-465.048.746;R. Sǜo Tur��bio, 134 - Jardim Hercilia, Sǜo Paulo - SP, 03557-070, Brasil;03557-070;Rua Sǜo Tur��bio;134;Sǜo Paulo;Sǜo Paulo;Brasil
-235.655.782;-466.805.658;Av. Rebou��as, Sǜo Paulo - SP, Brasil;not returned by google maps;Avenida Rebou��as;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-23.611.477;-467.351.119;bl 1 - R. Prof. JosǸ Horǭcio Meirelles Teixeira - Vila Suzana, Sǜo Paulo - SP, 05630-130, Brasil;05630-130;Rua Professor JosǸ Horǭcio Meirelles Teixeira;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-236.209.885;-466.172.795;R. do Boqueirǜo, 185 - Vila da Saǧde, Sǜo Paulo - SP, 04293-000, Brasil;04293-000;Rua do Boqueirǜo;185;Sǜo Paulo;Sǜo Paulo;Brasil
-235.541.085;-466.919.461;R. Purpurina, 390 - Sumarezinho, Sǜo Paulo - SP, 05435-030, Brasil;05435-030;Rua Purpurina;390;Sǜo Paulo;Sǜo Paulo;Brasil
-236.209.885;-466.172.795;R. do Boqueirǜo, 185 - Vila da Saǧde, Sǜo Paulo - SP, 04293-000, Brasil;04293-000;Rua do Boqueirǜo;185;Sǜo Paulo;Sǜo Paulo;Brasil
-236.124.562;-467.481.096;R. Dr. Bras��lio Rodrigues dos Santos, 151 - Jardim Taboao, Sǜo Paulo - SP, 05741-180, Brasil;05741-180;Rua Doutor Bras��lio Rodrigues dos Santos;151;Sǜo Paulo;Sǜo Paulo;Brasil
-235.154.016;-466.868.422;R. Torres da Barra, 75 - ǁgua Branca, Sǜo Paulo - SP, 05037-055, Brasil;05037-055;Rua Torres da Barra;75;Sǜo Paulo;Sǜo Paulo;Brasil
-235.270.649;-466.494.234;R. C��nego Vicente Miguel Marino, 101 - Barra Funda, Sǜo Paulo - SP, 01135-020, Brasil;01135-020;Rua C��nego Vicente Miguel Marino;101;Sǜo Paulo;Sǜo Paulo;Brasil
-234.811.155;-466.443.238;R. Prof. Dorival Dias Minhoto, 240 - Lauzane Paulista, Sǜo Paulo - SP, 02435-090, Brasil;02435-090;Rua Professor Dorival Dias Minhoto;240;Sǜo Paulo;Sǜo Paulo;Brasil
-235.357.813;-465.658.705;R. Dr. �?ngelo Vita - Tatuape, Sǜo Paulo - SP, 03069-000, Brasil;03069-000;Rua Doutor �?ngelo Vita;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.368.933;-465.769.153;R. Alm. Calheiros, 201 - TatuapǸ, Sǜo Paulo - SP, 03066-070, Brasil;03066-070;Rua Almirante Calheiros;201;Sǜo Paulo;Sǜo Paulo;Brasil
-236.223.003;-466.961.538;Av. Roque Petroni Jǧnior, 800 - Itaim Bibi, Sǜo Paulo - SP, 04707-000, Brasil;04707-000;Avenida Roque Petroni Jǧnior;800;Sǜo Paulo;Sǜo Paulo;Brasil
-235.540.897;-4.665.338.269.999.990;R. Frei Caneca, 651 - Consola��ǜo, Sǜo Paulo - SP, 01307-001, Brasil;01307-001;Rua Frei Caneca;651;Sǜo Paulo;Sǜo Paulo;Brasil
-234.758.404;-466.251.763;R. Joǜo de Laet, 370 - Vila Aurora (Zona Norte), Sǜo Paulo - SP, 02410-010, Brasil;02410-010;Rua Joǜo de Laet;370;Sǜo Paulo;Sǜo Paulo;Brasil
-234.821.136;-466.034.871;Av. ǁlvaro Machado Pedrosa, 744 - Parada Inglesa, Sǜo Paulo - SP, 02245-000, Brasil;02245-000;Avenida ǁlvaro Machado Pedrosa;744;Sǜo Paulo;Sǜo Paulo;Brasil
-236.084.967;-466.644.163;Av. Aratǜs, 200 - Indian��polis, Sǜo Paulo - SP, 04081-000, Brasil;04081-000;Avenida Aratǜs;200;Sǜo Paulo;Sǜo Paulo;Brasil
-23.436.751;-467.899.107;Rua Ponta dos AnǸis, 68 - Conj. Res. Jardim Canaa, Sǜo Paulo - SP, 05268-060, Brasil;05268-060;Rua Ponta dos AnǸis;68;Sǜo Paulo;Sǜo Paulo;Brasil
-234.813.496;-466.434.378;Av. Dr. Francisco Ranieri, 269 - Lauzane Paulista, Sǜo Paulo - SP, 02435-060, Brasil;02435-060;Avenida Doutor Francisco Ranieri;269;Sǜo Paulo;Sǜo Paulo;Brasil
-2.352.678;-466.928.822;R. Fǭbia, 264 - Vila Romana, Sǜo Paulo - SP, 05051-050, Brasil;05051-050;Rua Fǭbia;264;Sǜo Paulo;Sǜo Paulo;Brasil
-234.707.825;-466.364.724;Rua Celina Guinle de Paula Machado, 40 - Parque Mandaqui, Sǜo Paulo - SP, 02422-150, Brasil;02422-150;Rua Celina Guinle de Paula Machado;40;Sǜo Paulo;Sǜo Paulo;Brasil
-235.389.507;-465.906.086;R. Prof. Rodolfo Sǜo Tiago, 157 - Belenzinho, Sǜo Paulo - SP, 03059-050, Brasil;03059-050;Rua Professor Rodolfo Sǜo Tiago;157;Sǜo Paulo;Sǜo Paulo;Brasil
-23.606.043;-467.242.057;R. Dona Vitu Giorgi, 119 - Jardim Leonor, Sǜo Paulo - SP, 05658-070, Brasil;05658-070;Rua Dona Vitu Giorgi;119;Sǜo Paulo;Sǜo Paulo;Brasil
-234.606.059;-466.117.029;Rua Locarno, 423 - Jardim Leonor Mendes de Barros, Sǜo Paulo - SP, 02348-010, Brasil;02348-010;Rua Locarno;423;Sǜo Paulo;Sǜo Paulo;Brasil
-234.822.172;-465.971.236;Rua Canhemborǭ, 38 - Vila Gustavo, Sǜo Paulo - SP, 02253-010, Brasil;02253-010;Rua Canhemborǭ;38;Sǜo Paulo;Sǜo Paulo;Brasil
-234.838.233;-467.006.237;Av. El��sio Teixeira Leite, 1151 - Freguesia do �?, Sǜo Paulo - SP, 02801-000, Brasil;02801-000;Avenida El��sio Teixeira Leite;1151;Sǜo Paulo;Sǜo Paulo;Brasil
-23.561.321;-46.639.079;Av. da Liberdade, 1000 - Liberdade, Sǜo Paulo - SP, 01504-000, Brasil;01504-000;Avenida da Liberdade;1000;Sǜo Paulo;Sǜo Paulo;Brasil
-236.084.967;-466.644.163;Av. Aratǜs, 200 - Indian��polis, Sǜo Paulo - SP, 04081-000, Brasil;04081-000;Avenida Aratǜs;200;Sǜo Paulo;Sǜo Paulo;Brasil
-235.737.732;-4.650.228.540.000.000;Av. Olga Fadel Abarca, 440 - Jardim Santa Teresinha, Sǜo Paulo - SP, 03572-020, Brasil;03572-020;Avenida Olga Fadel Abarca;440;Sǜo Paulo;Sǜo Paulo;Brasil
-235.864.153;-466.042.767;R. Agostinho Gomes, 1814 - Ipiranga, Sǜo Paulo - SP, 04206-000, Brasil;04206-000;Rua Agostinho Gomes;1814;Sǜo Paulo;Sǜo Paulo;Brasil
-236.340.597;-465.933.471;R. Francisco Paternost, 165 - Parque Fongaro, Sǜo Paulo - SP, 04257-090, Brasil;04257-090;Rua Francisco Paternost;165;Sǜo Paulo;Sǜo Paulo;Brasil
-235.629.727;-465.604.025;Av. Reg. Feij��, 1900 - Jardim Analia Franco, Sǜo Paulo - SP, 03342-000, Brasil;03342-000;Avenida Regente Feij��;1900;Sǜo Paulo;Sǜo Paulo;Brasil
-235.810.819;-466.428.126;R. Humberto I, 115 - Vila Mariana, Sǜo Paulo - SP, 04018-030, Brasil;04018-030;Rua Humberto I;115;Sǜo Paulo;Sǜo Paulo;Brasil
-235.747.791;-465.741.184;Pra��a Tinoco da Silva, 28 - Vila Prudente, Sǜo Paulo - SP, 03131-070, Brasil;03131-070;Pra��a Tinoco da Silva;28;Sǜo Paulo;Sǜo Paulo;Brasil
-236.084.967;-466.644.163;Av. Aratǜs, 200 - Indian��polis, Sǜo Paulo - SP, 04081-000, Brasil;04081-000;Avenida Aratǜs;200;Sǜo Paulo;Sǜo Paulo;Brasil
-235.664.092;-466.546.663;Cond Edif��cio Geneve - Alameda Jaǧ, 527 - Cerqueira CǸsar, Sǜo Paulo - SP, 01420-001, Brasil;01420-001;Alameda Jaǧ;527;Sǜo Paulo;Sǜo Paulo;Brasil
-235.643.555;-467.111.587;R. Hilǭrio Magro Junior, 565 - Butantǜ, Sǜo Paulo - SP, 05505-020, Brasil;05505-020;Rua Hilǭrio Magro Junior;565;Sǜo Paulo;Sǜo Paulo;Brasil
-237.010.056;-467.819.423;Estrada do M'Boi Mirim, 2298 - Santo Amaro, Sǜo Paulo - SP, 04905-002, Brasil;04905-002;Estrada do M'Boi Mirim;2298;Sǜo Paulo;Sǜo Paulo;Brasil
-234.724.758;-4.656.687.840.000.000;R. Henrique Medem, 27 - Parque Edu Chaves, Sǜo Paulo - SP, 02236-090, Brasil;02236-090;Rua Henrique Medem;27;Sǜo Paulo;Sǜo Paulo;Brasil
-23.563.435;-466.433.327;R. Artur Prado - Bela Vista, Sǜo Paulo - SP, 01322-000, Brasil;01322-000;Rua Artur Prado;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.293.149;-465.190.637;R. Tapari, 158 - Vila Esperan��a, Sǜo Paulo - SP, 03651-060, Brasil;03651-060;Rua Tapari;158;Sǜo Paulo;Sǜo Paulo;Brasil
-235.664.092;-466.546.663;Cond Edif��cio Geneve - Alameda Jaǧ, 527 - Cerqueira CǸsar, Sǜo Paulo - SP, 01420-001, Brasil;01420-001;Alameda Jaǧ;527;Sǜo Paulo;Sǜo Paulo;Brasil
-236.199.551;-4.673.224.820.000.000;R. Dr. Laerte Setǧbal, 610 - Vila Suzana, Sǜo Paulo - SP, 05665-010, Brasil;05665-010;Rua Doutor Laerte Setǧbal;610;Sǜo Paulo;Sǜo Paulo;Brasil
-23.557.767;-46.442.037;R. Agrimensor Sugaya, 391 - Conj. Res. JosǸ Bonifǭcio, Sǜo Paulo - SP, 08260-030, Brasil;08260-030;Rua Agrimensor Sugaya;391;Sǜo Paulo;Sǜo Paulo;Brasil
-236.206.339;-466.954.952;R. Dr. Paschoal Imperatriz, 105 - Vila Gertrudes, Sǜo Paulo - SP, 04705-070, Brasil;04705-070;Rua Doutor Paschoal Imperatriz;105;Sǜo Paulo;Sǜo Paulo;Brasil
-23.545.059;-464.540.073;R. Baixada Santista, 586 - Itaquera, Sǜo Paulo - SP, 08295-360, Brasil;08295-360;Rua Baixada Santista;586;Sǜo Paulo;Sǜo Paulo;Brasil
-234.589.262;-466.475.555;Av. Santa InǦs, 3618 - Jardim Peri, Sǜo Paulo - SP, 02631-000, Brasil;02631-000;Avenida Santa InǦs;3618;Sǜo Paulo;Sǜo Paulo;Brasil
-235.098.453;-466.992.407;Rua Francisco Corazza - ǁgua Branca, Sǜo Paulo - SP, 05038-130, Brasil;05038-130;Rua Francisco Corazza;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-23.551.342;-464.560.623;R. Benedito Coelho Netto, 674 - 1 - Itaquera, Sǜo Paulo - SP, 82950-010, Brasil;82950-010;Rua Benedito Coelho Netto;674;Sǜo Paulo;Sǜo Paulo;Brasil
-235.973.208;-467.379.762;Av. Prof. Gi��ia Martins, 199 - Jardim Monte Kemel, Sǜo Paulo - SP, 05632-020, Brasil;05632-020;Avenida Professor Gi��ia Martins;199;Sǜo Paulo;Sǜo Paulo;Brasil
-235.310.009;-466.827.474;Condom��nio Edif��cio Contemporanea - Rua Tucuna, 333 - Pompeia, Sǜo Paulo - SP, 05021-010, Brasil;05021-010;Rua Tucuna;333;Sǜo Paulo;Sǜo Paulo;Brasil
-235.755.441;-466.125.335;Condom��nio Edif��cio Vila Monumento - R. Guinle, 157 - Vila Monumento, Sǜo Paulo - SP, 01548-040, Brasil;01548-040;Rua Guinle;157;Sǜo Paulo;Sǜo Paulo;Brasil
-237.251.659;-4.670.439.349.999.990;Rua Greg��rio de Torres, 1 - Jardim Iporanga, Sǜo Paulo - SP, 04828-160, Brasil;04828-160;Rua Greg��rio de Torres;1;Sǜo Paulo;Sǜo Paulo;Brasil
-221.526.576;-513.872.233;SP-270, 3879 - Uep6-S.3, Pres. Prudente - SP, 19046, Brasil;19046;SP-270;3879;Presidente Prudente;Sǜo Paulo;Brasil
-235.552.891;-465.884.018;R. Sapucaia, 1132 - Alto da Mooca, Sǜo Paulo - SP, 03170-050, Brasil;03170-050;Rua Sapucaia;1132;Sǜo Paulo;Sǜo Paulo;Brasil
-235.310.009;-466.827.474;Condom��nio Edif��cio Contemporanea - Rua Tucuna, 333 - Pompeia, Sǜo Paulo - SP, 05021-010, Brasil;05021-010;Rua Tucuna;333;Sǜo Paulo;Sǜo Paulo;Brasil
-236.000.883;-4.648.811.269.999.990;R. JosǸ Francisco dos Santos, 744 - Jardim Tiete, Sǜo Paulo - SP, 03946-010, Brasil;03946-010;Rua JosǸ Francisco dos Santos;744;Sǜo Paulo;Sǜo Paulo;Brasil
-236.838.589;-466.754.377;R. Laura dos Anjos Ramos, 357 - Jardim Santa Cruz, Sǜo Paulo - SP, 04455-350, Brasil;04455-350;Rua Laura dos Anjos Ramos;357;Sǜo Paulo;Sǜo Paulo;Brasil
-235.810.819;-466.428.126;R. Humberto I, 115 - c2 - Vila Mariana, Sǜo Paulo - SP, 04018-030, Brasil;04018-030;Rua Humberto I;115;Sǜo Paulo;Sǜo Paulo;Brasil
-235.879.812;-467.409.548;Rua Trajano Reis, 47 - Jardim das Vertentes, Sǜo Paulo - SP, 05541-030, Brasil;05541-030;Rua Trajano Reis;47;Sǜo Paulo;Sǜo Paulo;Brasil
-235.665.111;-466.577.597;Alameda Franca, 302 - Jardim Paulista, Sǜo Paulo - SP, 01422-000, Brasil;01422-000;Alameda Franca;302;Sǜo Paulo;Sǜo Paulo;Brasil
-234.759.219;-466.596.746;R. Franklin do Amaral, 424 - Imirim, Sǜo Paulo - SP, 02479-000, Brasil;02479-000;Rua Franklin do Amaral;424;Sǜo Paulo;Sǜo Paulo;Brasil
-235.665.111;-466.577.597;Alameda Franca, 302 - Jardim Paulista, Sǜo Paulo - SP, 01422-000, Brasil;01422-000;Alameda Franca;302;Sǜo Paulo;Sǜo Paulo;Brasil
-23.606.088;-46.629.973;R. Jaci, 30 - Chǭcara Inglesa, Sǜo Paulo - SP, 04140-080, Brasil;04140-080;Rua Jaci;30;Sǜo Paulo;Sǜo Paulo;Brasil
-235.359.804;-466.675.406;R. Itapicuru, 333 - t 1 - Perdizes, Sǜo Paulo - SP, 05006-000, Brasil;05006-000;Rua Itapicuru;333;Sǜo Paulo;Sǜo Paulo;Brasil
-235.709.933;-466.061.478;R. Cipriano Barata, 201 - Ipiranga, Sǜo Paulo - SP, 04205-000, Brasil;04205-000;Rua Cipriano Barata;201;Sǜo Paulo;Sǜo Paulo;Brasil
-23.520.175;-467.310.798;R. Lauriano Fernandes Jǧnior - Vila Leopoldina, Sǜo Paulo - SP, 05089-070, Brasil;05089-070;Rua Lauriano Fernandes Jǧnior;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-23.646.516;-466.342.017;R. dos Guascas, 81 - m - Cidade Vargas, Sǜo Paulo - SP, 04319-050, Brasil;04319-050;Rua dos Guascas;81;Sǜo Paulo;Sǜo Paulo;Brasil
-235.359.804;-466.675.406;R. Itapicuru, 333 - Perdizes, Sǜo Paulo - SP, 05006-000, Brasil;05006-000;Rua Itapicuru;333;Sǜo Paulo;Sǜo Paulo;Brasil
-235.620.024;-4.667.380.600.000.000;Alameda Gabriel Monteiro da Silva, 77 - Jardim America, Sǜo Paulo - SP, 01441-000, Brasil;01441-000;Alameda Gabriel Monteiro da Silva;77;Sǜo Paulo;Sǜo Paulo;Brasil
-236.160.118;-467.324.109;Rua Dr. James Ferraz Alvim, 195 - Vila Suzana, Sǜo Paulo - SP, 05641-021, Brasil;05641-021;Rua Doutor James Ferraz Alvim;195;Sǜo Paulo;Sǜo Paulo;Brasil
-236.183.961;-465.845.621;Rua Anny, 870 - Sǜo Joǜo Climaco, Sǜo Paulo - SP, 04240-000, Brasil;04240-000;Rua Anny;870;Sǜo Paulo;Sǜo Paulo;Brasil
-234.873.355;-465.809.303;Av. Gustavo Adolfo, 2118 - Vila Medeiros, Sǜo Paulo - SP, 02209-001, Brasil;02209-001;Avenida Gustavo Adolfo;2118;Sǜo Paulo;Sǜo Paulo;Brasil
-236.148.885;-466.855.176;R. Michigan, 470 - Brooklin, Sǜo Paulo - SP, 04566-000, Brasil;04566-000;Rua Michigan;470;Sǜo Paulo;Sǜo Paulo;Brasil
-235.500.147;-467.345.862;Av. Mal. Mǭrio Guedes, 2 - JaguarǸ, Sǜo Paulo - SP, 05348-010, Brasil;05348-010;Avenida Marechal Mǭrio Guedes;2;Sǜo Paulo;Sǜo Paulo;Brasil
-236.294.199;-4.673.509.989.999.990;R. Jandiatuba, 161 - Vila Andrade, Sǜo Paulo - SP, 05716-150, Brasil;05716-150;Rua Jandiatuba;161;Sǜo Paulo;Sǜo Paulo;Brasil
-236.669.328;-467.163.749;R. Santa Teresinha, 204 - Vila Socorro, Sǜo Paulo - SP, 04762-001, Brasil;04762-001;Rua Santa Teresinha;204;Sǜo Paulo;Sǜo Paulo;Brasil
-236.366.086;-466.724.937;Rua Pirandello, 771 - Campo Belo, Sǜo Paulo - SP, 04623-000, Brasil;04623-000;Rua Pirandello;771;Sǜo Paulo;Sǜo Paulo;Brasil
-236.247.776;-467.393.473;R. JosǸ Gon��alves, 180 - Vila Andrade, Sǜo Paulo - SP, 05727-250, Brasil;05727-250;Rua JosǸ Gon��alves;180;Sǜo Paulo;Sǜo Paulo;Brasil
-23.526.488;-4.666.770.529.999.990;Av. Mǭrio de Andrade, 727 - Barra Funda, Sǜo Paulo - SP, 01156-001, Brasil;01156-001;Avenida Mǭrio de Andrade;727;Sǜo Paulo;Sǜo Paulo;Brasil
-236.217.415;-466.880.537;Av. Morumbi, 8575 - Santo Amaro, Sǜo Paulo - SP, 04703-003, Brasil;04703-003;Avenida Morumbi;8575;Sǜo Paulo;Sǜo Paulo;Brasil
-236.252.315;-467.411.746;R. JosǸ da Silva Ribeiro - Vila Andrade, Sǜo Paulo - SP, 05726-130, Brasil;05726-130;Rua JosǸ da Silva Ribeiro;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.323.454;-46.555.726;R. Santa Teresinha, 204 - Maranhǜo, Sǜo Paulo - SP, 03073-060, Brasil;03073-060;Rua Santa Teresinha;204;Sǜo Paulo;Sǜo Paulo;Brasil
-235.491.381;-465.304.156;R. Juno, 277 - Vila Carrao, Sǜo Paulo - SP, 03445-000, Brasil;03445-000;Rua Juno;277;Sǜo Paulo;Sǜo Paulo;Brasil
-235.204.192;-46.723.581;R. Belchior de Azevedo, 222 - Vila Leopoldina, Sǜo Paulo - SP, 05089-030, Brasil;05089-030;Rua Belchior de Azevedo;222;Sǜo Paulo;Sǜo Paulo;Brasil
-235.953.137;-466.398.299;R. Cel. Lisboa, 550 - Vila Mariana, Sǜo Paulo - SP, 04020-041, Brasil;04020-041;Rua Coronel Lisboa;550;Sǜo Paulo;Sǜo Paulo;Brasil
-237.033.735;-4.674.580.840.000.000;R. Paulo da Costa Leite, 120 - Jardim Sǜo Lu��s, Sǜo Paulo - SP, 04923-150, Brasil;04923-150;Rua Paulo da Costa Leite;120;Sǜo Paulo;Sǜo Paulo;Brasil
-235.953.137;-466.398.299;R. Cel. Lisboa, 550 - Vila Mariana, Sǜo Paulo - SP, 04020-041, Brasil;04020-041;Rua Coronel Lisboa;550;Sǜo Paulo;Sǜo Paulo;Brasil
-23.650.806;-466.707.355;Terreno 3 - Rua das Flechas, 601 - Jardim PrudǦncia, Sǜo Paulo - SP, 04660-000, Brasil;04660-000;Rua das Flechas;601;Sǜo Paulo;Sǜo Paulo;Brasil
-235.740.069;-465.321.153;Av. Cipriano Rodrigues, 200 - Vila Formosa, Sǜo Paulo - SP, 03361-010, Brasil;03361-010;Avenida Cipriano Rodrigues;200;Sǜo Paulo;Sǜo Paulo;Brasil
-235.654.742;-4.668.445.089.999.990;R. Fradique Coutinho, 66 - Pinheiros, Sǜo Paulo - SP, 05416-000, Brasil;05416-000;Rua Fradique Coutinho;66;Sǜo Paulo;Sǜo Paulo;Brasil
-235.551.713;-466.582.898;Rua Haddock Lobo, 131 - Cerqueira CǸsar, Sǜo Paulo - SP, 01414-001, Brasil;01414-001;Rua Haddock Lobo;131;Sǜo Paulo;Sǜo Paulo;Brasil
-235.557.714;-466.395.571;Sǜo Paulo, SP, Brasil;not returned by google maps;not returned by google maps;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.078.484;-467.327.488;R. Joǜo Moreira, 477 - Parque Sao Domingos, Sǜo Paulo - SP, 05121-040, Brasil;05121-040;Rua Joǜo Moreira;477;Sǜo Paulo;Sǜo Paulo;Brasil
-235.730.618;-466.890.928;Av. Brig. Faria Lima, 1811 - Jardim Paulistano, Sǜo Paulo - SP, 01452-001, Brasil;01452-001;Avenida Brigadeiro Faria Lima;1811;Sǜo Paulo;Sǜo Paulo;Brasil
-235.323.454;-46.555.726;R. Santa Teresinha, 204 - Maranhǜo, Sǜo Paulo - SP, 03073-060, Brasil;03073-060;Rua Santa Teresinha;204;Sǜo Paulo;Sǜo Paulo;Brasil
-234.980.169;-466.232.005;Rua Benvinda Aparecida de Abreu Leme, 118 - Santana, Sǜo Paulo - SP, 02038-010, Brasil;02038-010;Rua Benvinda Aparecida de Abreu Leme;118;Sǜo Paulo;Sǜo Paulo;Brasil
-235.377.817;-465.318.335;R. 29 de Outubro, 331 - Vila Matilde, Sǜo Paulo - SP, 03510-000, Brasil;03510-000;Rua 29 de Outubro;331;Sǜo Paulo;Sǜo Paulo;Brasil
-235.701.714;-466.207.776;R. Teodureto Souto, 619 - Cambuci, Sǜo Paulo - SP, 01539-000, Brasil;01539-000;Rua Teodureto Souto;619;Sǜo Paulo;Sǜo Paulo;Brasil
-235.730.618;-466.890.928;Av. Brig. Faria Lima, 1811 - Jardim Paulistano, Sǜo Paulo - SP, 01452-001, Brasil;01452-001;Avenida Brigadeiro Faria Lima;1811;Sǜo Paulo;Sǜo Paulo;Brasil
-234.865.559;-465.916.666;R. JosǸ de Almeida, 1009 - Vila Medeiros, Sǜo Paulo - SP, 02204-001, Brasil;02204-001;Rua JosǸ de Almeida;1009;Sǜo Paulo;Sǜo Paulo;Brasil
-235.254.727;-4.656.227.699.999.990;R. Arnaldo Cintra, 390 - Vila Moreira, Sǜo Paulo - SP, 03088-000, Brasil;03088-000;Rua Arnaldo Cintra;390;Sǜo Paulo;Sǜo Paulo;Brasil
-235.730.618;-466.890.928;Av. Brig. Faria Lima, 1811 - Jardim Paulistano, Sǜo Paulo - SP, 01452-001, Brasil;01452-001;Avenida Brigadeiro Faria Lima;1811;Sǜo Paulo;Sǜo Paulo;Brasil
-235.357.813;-465.658.705;R. Dr. �?ngelo Vita - Tatuape, Sǜo Paulo - SP, 03069-000, Brasil;03069-000;Rua Doutor �?ngelo Vita;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.855.615;-466.028.111;R. Lino Coutinho, 277 - Ipiranga, Sǜo Paulo - SP, 04207-000, Brasil;04207-000;Rua Lino Coutinho;277;Sǜo Paulo;Sǜo Paulo;Brasil
-235.880.611;-466.040.369;Ipiranga, Sǜo Paulo - SP, Brasil;not returned by google maps;not returned by google maps;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.855.615;-466.028.111;R. Lino Coutinho, 277 - Ipiranga, Sǜo Paulo - SP, 04207-000, Brasil;04207-000;Rua Lino Coutinho;277;Sǜo Paulo;Sǜo Paulo;Brasil
